county,fl_site_limit,tiv_2012,fl_site_deductible,point_longitude,point_granularity
BAY COUNTY,0,178960.57,0,-85.575447,3
BAY COUNTY,0,6272.24,0,-85.574417,1
BAY COUNTY,0,77751.57,0,-85.575447,3
BAY COUNTY,0,138162.54,0,-85.575447,3
BAY COUNTY,0,76221.53,0,-85.570808,1
BAY COUNTY,0,55762.45,0,-85.570895,3
BAY COUNTY,0,13314.91,0,-85.570895,3
BAY COUNTY,0,1132605.78,0,-85.576225,3
BAY COUNTY,0,75094.88,0,-85.570808,1
BAY COUNTY,0,396584.29,0,-85.575447,3
BAY COUNTY,0,13865.34,0,-85.5555,4
BAY COUNTY,0,96465.79,0,-85.5555,4
BAY COUNTY,4648995,5813475.27,0,-85.591103,1
BAY COUNTY,380538,559071.21,0,-85.56205,1
BAY COUNTY,419904,389754.89,0,-85.564217,1
BAY COUNTY,14940000,13950000,0,-85.599541,1
BAY COUNTY,14940000,12420000,0,-85.564217,1
BAY COUNTY,11246.4,13744.17,0,-85.5555,1
BAY COUNTY,94050,130697.52,0,-85.511223,1
BAY COUNTY,58500,80285.4,0,-85.511223,1
BAY COUNTY,93870,73790.83,0,-85.60626,1
BAY COUNTY,27000,43359.3,0,-85.60626,1
BAY COUNTY,37800,52617.6,0,-85.60626,1
BAY COUNTY,553716,534956.1,0,-85.60626,1
BAY COUNTY,36633.6,28402.76,0,-85.60626,1
BAY COUNTY,44262,36897.91,0,-85.523003,3
BAY COUNTY,659295,835548.29,0,-85.523003,3
BAY COUNTY,4943382.3,7426640.96,0,-85.515366,1
BAY COUNTY,1574978.4,2463845.81,0,-85.515366,1
BAY COUNTY,945131.4,766887.18,0,-85.515366,1
BAY COUNTY,330882.3,376828.62,0,-85.515366,1
BAY COUNTY,263157.3,193194.3,0,-85.515366,1
BAY COUNTY,225000,192172.5,0,-85.660695,3
BAY COUNTY,18000,14911.2,0,-85.518545,3
BAY COUNTY,18000,24502.46,0,-85.5555,3
BAY COUNTY,54000,87302.12,0,-85.60331,4
BAY COUNTY,18000,18298.98,0,-85.5555,3
BAY COUNTY,0,9900000,0,-85.515366,1
BAY COUNTY,0,330510.49,0,-85.605331,1
BAY COUNTY,0,14230.67,0,-85.605331,1
BAY COUNTY,0,27064.97,0,-85.605331,1
BAY COUNTY,0,26407.53,0,-85.603409,1
BAY COUNTY,0,16063.64,0,-85.5555,4
BAY COUNTY,0,616233.28,0,-85.605331,1
BAY COUNTY,0,69789.82,0,-85.603409,1
BAY COUNTY,0,10124.3,0,-85.603409,1
BAY COUNTY,0,26643.11,0,-85.602798,1
BAY COUNTY,0,113022.39,0,-85.61447,3
BAY COUNTY,0,121396.41,0,-85.599541,3
BAY COUNTY,0,66903.09,0,-85.595383,1
BAY COUNTY,0,45047.47,0,-85.605331,1
BAY COUNTY,0,61015.86,0,-85.607819,1
BAY COUNTY,0,49714.72,0,-85.607811,1
BAY COUNTY,0,50962.45,0,-85.602882,1
BAY COUNTY,0,66819.03,0,-85.605499,1
BAY COUNTY,0,65125.35,0,-85.596748,1
BAY COUNTY,0,141669.25,0,-82.47162,3
BAY COUNTY,0,15300000,0,-85.6555,1
BAY COUNTY,0,671796.41,0,-85.66317,1
BAY COUNTY,0,21780000,0,-85.66892,1
BAY COUNTY,0,6555926.16,0,-85.6636,1
BAY COUNTY,0,32388.06,0,-85.610252,1
BAY COUNTY,0,888746.52,0,-85.610252,1
BAY COUNTY,0,21974.45,0,-85.610252,1
BAY COUNTY,0,292026.53,0,-85.610252,1
BAY COUNTY,0,669382.14,0,-85.610252,1
BAY COUNTY,0,6990.43,0,-85.610252,1
BAY COUNTY,0,19847.38,0,-85.610252,1
BAY COUNTY,0,11970000,0,-85.649696,3
BAY COUNTY,0,2073760.59,0,-85.65377,1
BAY COUNTY,0,392511.61,0,-85.669724,1
BAY COUNTY,0,1049685.07,0,-85.683342,1
BAY COUNTY,103539.6,100272.72,0,-85.6657,4
BAY COUNTY,0,32985.48,0,-85.6657,4
BAY COUNTY,0,28894.45,0,-85.6657,4
BAY COUNTY,142200000,124200000,0,-85.66511,1
BAY COUNTY,937602,1279039.14,0,-85.663445,1
BAY COUNTY,0,23490000,0,-85.649963,3
BAY COUNTY,0,1141804.58,0,-85.65609,1
BAY COUNTY,0,695984.89,0,-85.65609,1
BAY COUNTY,0,1025176.7,0,-85.65609,1
BAY COUNTY,0,543693.02,0,-85.65609,1
BAY COUNTY,0,652016.95,0,-85.65609,1
BAY COUNTY,0,664084.83,0,-85.65609,1
BAY COUNTY,0,739252.22,0,-85.65609,1
BAY COUNTY,0,838656.5,0,-85.65609,1
BAY COUNTY,0,453450.91,0,-85.65609,1
BAY COUNTY,0,606157.02,0,-85.65609,1
BAY COUNTY,0,1185839.97,0,-85.65717,1
BAY COUNTY,0,753613.82,0,-85.65717,1
BAY COUNTY,0,552266.39,0,-85.65717,1
BAY COUNTY,0,712492.16,0,-85.658221,1
BAY COUNTY,0,769219.88,0,-85.65717,1
BAY COUNTY,0,439831.43,0,-85.658221,1
BAY COUNTY,0,1696512.76,0,-85.639381,1
BAY COUNTY,0,2674207.29,0,-85.639381,1
BAY COUNTY,0,3518981.19,0,-85.639381,1
BAY COUNTY,0,1162250.57,0,-85.639381,1
BAY COUNTY,0,441062.5,0,-85.6657,1
BAY COUNTY,0,7996420.33,0,-85.66142,1
BAY COUNTY,490914,788557.12,0,-85.62955,1
BAY COUNTY,513216,825805.6,0,-85.67811,1
BAY COUNTY,4253472,6083145.52,0,-85.678543,1
BAY COUNTY,13590000,11430000,0,-85.62955,1
BAY COUNTY,14670000,18450000,0,-85.67811,1
BAY COUNTY,0,2093691.34,0,-85.68282,1
BAY COUNTY,731880,625706.17,0,-85.69327,1
BAY COUNTY,0,23220000,0,-85.649361,1
BAY COUNTY,263700,316292.33,0,-85.666763,1
BAY COUNTY,0,6396789.45,0,-85.6423,1
BAY COUNTY,0,3729395.2,0,-85.64125,1
BAY COUNTY,0,153597.53,0,-85.64125,1
BAY COUNTY,0,353513.13,0,-85.70767,1
BAY COUNTY,0,149467.83,0,-85.701485,1
BAY COUNTY,0,190094.99,0,-85.673653,1
BAY COUNTY,0,201089.58,0,-85.701485,1
BAY COUNTY,0,238918.31,0,-85.701485,1
BAY COUNTY,0,177200.98,0,-85.701485,1
BAY COUNTY,0,165227.31,0,-81.923798,4
BAY COUNTY,223141.5,331778.83,0,-85.759766,3
BAY COUNTY,0,4796590.91,0,-85.816559,3
BAY COUNTY,0,140010.72,0,-85.79217,1
BAY COUNTY,0,272845.01,0,-85.79217,1
BAY COUNTY,0,211227.48,0,-85.79217,1
BAY COUNTY,0,409912.11,0,-85.79217,1
BAY COUNTY,0,200271.16,0,-85.79217,1
BAY COUNTY,0,5400.22,0,-85.79217,1
BAY COUNTY,0,609379.58,0,-85.79382,1
BAY COUNTY,0,1346533.39,0,-85.760223,1
BAY COUNTY,798390,977024.17,0,-85.80613,1
BAY COUNTY,0,784791.68,0,-85.830429,1
BAY COUNTY,0,670979.18,0,-85.813866,1
BAY COUNTY,0,506640.42,0,-85.83735,1
BAY COUNTY,0,373733.22,0,-85.83735,1
BAY COUNTY,0,45450000,0,-85.81752,1
BAY COUNTY,0,59937.29,0,-85.81752,1
BAY COUNTY,0,83825.28,0,-85.772353,3
BAY COUNTY,0,204551.57,0,-85.772353,3
BAY COUNTY,0,686105.64,0,-85.841934,1
BAY COUNTY,0,96992.44,0,-85.841934,1
BAY COUNTY,0,39192.17,0,-85.841934,1
BAY COUNTY,0,6943.67,0,-85.841934,1
BAY COUNTY,0,20610000,0,-85.81418,1
BAY COUNTY,0,5061112.21,0,-85.81418,1
BAY COUNTY,0,48964.82,0,-85.81418,1
BAY COUNTY,0,2017998.19,0,-85.891579,3
BAY COUNTY,326592,592326.85,0,-85.838104,1
BAY COUNTY,15120000,21690000,0,-85.838104,1
BAY COUNTY,59580000,58590000,0,-85.814636,3
BAY COUNTY,0,18000000,0,-85.846542,3
BAY COUNTY,0,6276599.16,0,-85.82708,3
BAY COUNTY,141891.3,178496.99,0,-85.8037,3
BAY COUNTY,46143,40291.14,0,-85.8037,3
BAY COUNTY,19800,20120.21,0,-85.76954,3
BAY COUNTY,68767.2,94647.05,0,-85.777374,1
BAY COUNTY,55800,56808.86,0,-85.777374,1
BAY COUNTY,0,597712.49,0,-85.65961,3
BAY COUNTY,7156692,5872151.67,0,-85.754936,1
BAY COUNTY,0,22050000,0,-85.81346,4
BAY COUNTY,0,177897.91,0,-85.8037,3
BAY COUNTY,0,923156.33,0,-85.84462,1
BAY COUNTY,2817000,4502918.16,56340,-85.722801,1
BAY COUNTY,805500,866387.75,16110,-85.722801,1
BAY COUNTY,805500,783670.95,16110,-85.722801,1
BAY COUNTY,38700,41830.13,774,-85.7589,4
BAY COUNTY,32400,29611.01,648,-85.7589,4
BAY COUNTY,133200,233359.21,2664,-85.7589,4
BAY COUNTY,298430.1,451100.97,0,-85.7589,4
BAY COUNTY,39875.4,43987.75,0,-85.7589,4
BAY COUNTY,0,51270.26,0,-85.795662,1
BAY COUNTY,0,5534713.8,0,-85.789772,1
BAY COUNTY,0,245406.96,0,-85.789772,1
BAY COUNTY,0,988386.36,0,-85.794006,1
BAY COUNTY,0,627817.07,0,-85.748573,1
BAY COUNTY,0,788513.29,0,-85.7545,1
BAY COUNTY,3555000,5723681.54,0,-85.727295,1
BAY COUNTY,765000,1061131.5,0,-85.727295,1
BAY COUNTY,0,3926376.38,0,-85.75284,1
BAY COUNTY,0,953530.38,0,-85.733032,1
BAY COUNTY,40500,64424.65,0,-85.779465,1
BAY COUNTY,76464,119194.84,3823.2,-85.7589,4
BAY COUNTY,0,278022.15,0,-85.7589,4
BAY COUNTY,0,306164.55,0,-85.7589,4
BAY COUNTY,0,7072.27,0,-85.778137,1
BAY COUNTY,0,2394947.16,0,-85.659142,1
BAY COUNTY,0,296904.54,0,-85.659142,1
BAY COUNTY,0,357510.14,0,-85.659142,1
BAY COUNTY,0,20043.45,0,-85.659142,1
BAY COUNTY,0,1053794.07,0,-85.659142,1
BAY COUNTY,0,147094.2,0,-85.659142,1
BAY COUNTY,0,284987.16,0,-85.659142,1
BAY COUNTY,0,11798.09,0,-85.659142,1
BAY COUNTY,0,468107.07,0,-85.641022,1
BAY COUNTY,0,581319.41,0,-85.717903,1
BAY COUNTY,114858,126217.46,0,-85.641556,1
BAY COUNTY,35550000,43740000,0,-85.688957,3
BAY COUNTY,254433.6,272627.89,0,-85.63578,1
BAY COUNTY,135000,165194.64,0,-85.62463,1
BAY COUNTY,308700,453040.71,0,-85.657341,1
BAY COUNTY,0,193456.06,0,-85.88485,1
BAY COUNTY,58950000,55260000,0,-85.873756,3
BAY COUNTY,0,1301029.67,0,-85.87105,1
BAY COUNTY,0,27540000,0,-85.912,1
BAY COUNTY,0,105034.83,0,-85.912,1
BAY COUNTY,0,94757.64,0,-85.912,1
BAY COUNTY,0,14887.87,0,-85.912,1
BAY COUNTY,45000,71442,0,-85.873756,3
BAY COUNTY,0,263241.97,0,-85.868912,4
BAY COUNTY,0,134436.96,0,-85.925888,1
WALTON COUNTY,165600,184312.8,0,-86.03818,4
BAY COUNTY,101700,88332.55,0,-85.975639,3
BAY COUNTY,81000,133358.4,0,-85.839821,3
BAY COUNTY,0,24300000,0,-85.868774,3
BAY COUNTY,6300000,7853328,0,-85.8579,1
BAY COUNTY,43830000,67950000,0,-85.8579,1
BAY COUNTY,0,17100000,0,-85.877739,3
BAY COUNTY,0,3741285.3,0,-85.974129,3
BAY COUNTY,0,849996.04,0,-85.99664,4
BAY COUNTY,575424,513842.12,0,-85.85202,1
BAY COUNTY,606528,454544.21,0,-85.858902,1
BAY COUNTY,7348104,8567477.77,0,-85.858902,1
BAY COUNTY,2629800,2383545.53,0,-85.87738,1
WALTON COUNTY,554850,874354.82,0,-86.01563,1
BAY COUNTY,0,210286.13,0,-85.9473,1
BAY COUNTY,0,70381.55,0,-85.9473,1
JACKSON COUNTY,0,522699.84,0,-85.398888,1
JACKSON COUNTY,0,893684.15,0,-85.393539,1
JACKSON COUNTY,0,138304.12,0,-85.400536,4
JACKSON COUNTY,0,142767.48,0,-85.39212,1
JACKSON COUNTY,0,92176.8,0,-85.406212,3
JACKSON COUNTY,0,39016.66,0,-85.382875,3
JACKSON COUNTY,0,92066.98,0,-85.39173,1
CALHOUN COUNTY,0,720620.21,0,-85.306862,1
CALHOUN COUNTY,0,5614.12,0,-85.133278,3
CALHOUN COUNTY,0,93050.57,0,-85.133278,3
CALHOUN COUNTY,0,268552.19,0,-85.127228,3
CALHOUN COUNTY,0,38952.47,0,-85.126648,3
CALHOUN COUNTY,0,596272.08,0,-85.139412,4
CALHOUN COUNTY,0,376998.29,0,-85.12719,3
CALHOUN COUNTY,0,515851.47,0,-85.12719,3
CALHOUN COUNTY,0,12574.41,0,-85.12719,3
CALHOUN COUNTY,0,3746483.55,0,-85.12719,3
CALHOUN COUNTY,0,46929.32,0,-85.12719,3
CALHOUN COUNTY,0,544289.55,0,-85.12719,3
CALHOUN COUNTY,0,22500.01,0,-85.12719,3
CALHOUN COUNTY,0,26770.48,0,-85.12719,3
CALHOUN COUNTY,0,17372.59,0,-85.12719,3
CALHOUN COUNTY,0,7346.01,0,-85.12719,3
CALHOUN COUNTY,0,6315.55,0,-85.12719,3
CALHOUN COUNTY,0,69840.25,0,-85.12719,3
CALHOUN COUNTY,0,749040.76,0,-85.057205,3
CALHOUN COUNTY,0,104978.91,0,-85.0485,1
CALHOUN COUNTY,0,683808.6,0,-85.050377,1
CALHOUN COUNTY,0,193893.6,0,-85.075,3
CALHOUN COUNTY,0,350235.3,0,-85.051109,1
CALHOUN COUNTY,0,41387.17,0,-85.051109,1
CALHOUN COUNTY,0,440231.9,0,-85.051109,1
CALHOUN COUNTY,0,749460.52,0,-85.047127,3
CALHOUN COUNTY,0,162509.37,0,-85.044952,3
CALHOUN COUNTY,0,39809.96,0,-85.044952,3
CALHOUN COUNTY,0,295066.99,0,-85.044952,3
CALHOUN COUNTY,0,45263.14,0,-85.04496,1
CALHOUN COUNTY,0,146217.08,0,-85.066612,3
CALHOUN COUNTY,0,451520.79,0,-85.048233,1
CALHOUN COUNTY,0,399402.33,0,-85.048233,1
CALHOUN COUNTY,0,164420.21,0,-85.053154,1
CALHOUN COUNTY,0,1284388.25,0,-85.048233,1
CALHOUN COUNTY,0,272926.46,0,-85.075,3
CALHOUN COUNTY,0,134353.38,0,-85.075,3
CALHOUN COUNTY,0,125171.99,0,-85.075,3
CALHOUN COUNTY,0,444273.12,0,-85.075,3
CALHOUN COUNTY,0,214106,0,-85.075,4
CALHOUN COUNTY,0,5033076.83,0,-85.056825,1
CALHOUN COUNTY,0,144329.07,0,-85.075,4
CALHOUN COUNTY,0,143547.91,0,-85.075,4
CALHOUN COUNTY,0,137679.82,0,-85.075,1
CALHOUN COUNTY,0,1804389.65,0,-85.038361,1
CALHOUN COUNTY,0,248857.54,0,-85.038361,1
CALHOUN COUNTY,0,581172.11,0,-85.038361,1
CALHOUN COUNTY,0,346073.09,0,-85.038361,1
CALHOUN COUNTY,0,485005.84,0,-85.045799,3
CALHOUN COUNTY,0,269888.25,0,-85.045799,3
CALHOUN COUNTY,0,2047457.61,0,-85.045799,3
CALHOUN COUNTY,0,303053.48,0,-85.045799,3
CALHOUN COUNTY,0,100782.72,0,-85.045799,3
CALHOUN COUNTY,0,57114.86,0,-85.045799,3
CALHOUN COUNTY,0,440275.86,0,-85.042419,3
CALHOUN COUNTY,0,12702.43,0,-85.042419,3
CALHOUN COUNTY,0,111879.46,0,-85.069466,4
CALHOUN COUNTY,0,6685453.73,0,-85.044769,3
CALHOUN COUNTY,0,4323742.91,0,-85.044769,3
CALHOUN COUNTY,0,4003688.87,0,-85.044769,3
CALHOUN COUNTY,0,3002976.95,0,-85.044769,3
HOLMES COUNTY,0,15462.43,0,-85.697044,3
HOLMES COUNTY,0,24863.43,0,-85.644195,3
HOLMES COUNTY,0,254438.38,0,-85.644195,3
HOLMES COUNTY,0,11825.94,0,-85.644195,3
HOLMES COUNTY,0,12192.03,0,-85.644195,3
HOLMES COUNTY,0,74052.87,0,-85.7082,3
HOLMES COUNTY,0,4207.55,0,-85.7082,3
HOLMES COUNTY,0,33975.66,0,-85.7082,4
HOLMES COUNTY,0,133621.76,0,-85.7082,3
HOLMES COUNTY,0,315842.64,0,-85.682175,1
HOLMES COUNTY,0,1974250.69,0,-85.682175,1
HOLMES COUNTY,0,3819903.81,0,-85.679848,1
HOLMES COUNTY,0,173493.91,0,-85.67157,1
HOLMES COUNTY,0,11790000,0,-85.731567,1
HOLMES COUNTY,0,1417674.96,0,-85.731567,1
HOLMES COUNTY,0,8368692.97,0,-85.684509,1
HOLMES COUNTY,0,478872.35,0,-85.684509,1
HOLMES COUNTY,0,286568.14,0,-85.684509,1
HOLMES COUNTY,0,206884.22,0,-85.684509,1
HOLMES COUNTY,0,4697072.34,0,-85.68425,3
HOLMES COUNTY,0,28894.93,0,-85.68425,3
HOLMES COUNTY,0,235546.51,0,-85.68425,3
HOLMES COUNTY,0,25898.2,0,-85.68425,3
HOLMES COUNTY,0,57619.85,0,-85.68425,3
HOLMES COUNTY,0,895283.63,0,-85.684807,1
HOLMES COUNTY,0,2121767.84,0,-85.68454,1
HOLMES COUNTY,0,21690000,0,-85.682175,1
HOLMES COUNTY,0,1954635.08,0,-85.676842,1
JACKSON COUNTY,0,25908.66,0,-85.36541,3
JACKSON COUNTY,0,15186.91,0,-85.36541,3
JACKSON COUNTY,0,76368.23,0,-85.36541,3
JACKSON COUNTY,0,28140,0,-85.409945,3
JACKSON COUNTY,0,1537.23,0,-85.36541,3
WASHINGTON COUNTY,0,15750000,0,-85.7944,4
WASHINGTON COUNTY,0,43877.2,0,-85.81236,3
WASHINGTON COUNTY,0,2607.47,0,-85.814845,3
WASHINGTON COUNTY,0,5372.33,0,-85.7944,4
WASHINGTON COUNTY,0,177011.8,0,-85.812149,3
WASHINGTON COUNTY,0,638355.35,0,-85.826363,1
WASHINGTON COUNTY,0,340593.61,0,-85.612,1
WASHINGTON COUNTY,0,847201.89,0,-85.543259,1
WASHINGTON COUNTY,0,1270483.28,0,-85.53811,1
WASHINGTON COUNTY,0,582422.08,0,-85.5721,4
WASHINGTON COUNTY,0,406091.46,0,-85.5843,1
WASHINGTON COUNTY,0,38076.5,0,-85.532967,1
WASHINGTON COUNTY,0,55817.52,0,-85.591988,3
WASHINGTON COUNTY,0,40709.27,0,-85.531532,1
WASHINGTON COUNTY,0,71834.18,0,-85.531532,1
WASHINGTON COUNTY,0,42430.47,0,-85.531532,1
WASHINGTON COUNTY,0,69377.71,0,-85.531532,1
WASHINGTON COUNTY,0,64477.3,0,-85.591988,3
WASHINGTON COUNTY,0,75684.77,0,-85.59198,3
WASHINGTON COUNTY,0,58140.69,0,-85.547981,1
WASHINGTON COUNTY,0,62745.89,0,-85.531532,1
WASHINGTON COUNTY,0,79428.56,0,-85.5473,1
WASHINGTON COUNTY,0,108067.7,0,-85.54779,4
WASHINGTON COUNTY,0,142505.72,0,-85.54693,1
WASHINGTON COUNTY,0,8372.04,0,-85.535408,1
WASHINGTON COUNTY,0,80467.87,0,-85.534988,1
WASHINGTON COUNTY,0,65177.04,0,-85.534988,1
WASHINGTON COUNTY,0,74190.02,0,-85.54679,1
WASHINGTON COUNTY,0,85180.13,0,-85.546,1
WASHINGTON COUNTY,0,129954.05,0,-85.547264,1
WASHINGTON COUNTY,0,114091.19,0,-85.54638,1
WASHINGTON COUNTY,0,142527.77,0,-85.54693,1
WASHINGTON COUNTY,0,52699.9,0,-85.53563,1
WASHINGTON COUNTY,0,57383.94,0,-85.53565,1
WASHINGTON COUNTY,0,184269.05,0,-85.53564,1
WASHINGTON COUNTY,0,86100.92,0,-85.53564,1
WASHINGTON COUNTY,0,135407.14,0,-85.53524,1
WASHINGTON COUNTY,0,135822.84,0,-85.53563,1
WASHINGTON COUNTY,0,82206.82,0,-85.53524,1
WASHINGTON COUNTY,0,135851.63,0,-85.53564,1
WASHINGTON COUNTY,0,363662.71,0,-85.500137,1
WASHINGTON COUNTY,0,387553.42,0,-85.578323,3
WASHINGTON COUNTY,0,565094.42,0,-85.55149,1
WASHINGTON COUNTY,0,111531.01,0,-85.523651,1
WASHINGTON COUNTY,0,32684.11,0,-85.542419,1
WASHINGTON COUNTY,0,601912.4,0,-85.55149,1
WASHINGTON COUNTY,0,3532946.06,0,-85.543526,1
WASHINGTON COUNTY,0,14580000,0,-85.524277,1
WASHINGTON COUNTY,0,71131.09,0,-85.543526,1
WASHINGTON COUNTY,0,2238473.33,0,-85.55149,1
WASHINGTON COUNTY,0,294116.44,0,-85.54382,1
WASHINGTON COUNTY,0,58498.76,0,-85.54399,1
WASHINGTON COUNTY,0,22406.35,0,-85.54399,1
WASHINGTON COUNTY,0,1310915.47,0,-85.53933,1
WASHINGTON COUNTY,0,1481983.07,0,-85.543472,1
WASHINGTON COUNTY,0,572357.65,0,-85.543472,1
WASHINGTON COUNTY,0,813093.46,0,-85.543472,1
WASHINGTON COUNTY,0,277738.05,0,-85.54669,1
WASHINGTON COUNTY,0,9115.21,0,-85.54669,1
WASHINGTON COUNTY,0,43941.45,0,-85.54669,1
WASHINGTON COUNTY,0,46573.94,0,-85.54669,1
WASHINGTON COUNTY,0,261055.34,0,-85.54669,1
WASHINGTON COUNTY,0,53982.35,0,-85.54669,1
WASHINGTON COUNTY,0,18163.05,0,-85.54669,1
WASHINGTON COUNTY,0,100829.92,0,-85.54669,1
WASHINGTON COUNTY,0,45601.92,0,-85.54669,1
WASHINGTON COUNTY,0,25726.95,0,-85.54669,1
WASHINGTON COUNTY,0,677362.61,0,-85.55612,3
WASHINGTON COUNTY,0,28415.22,0,-85.55612,3
WASHINGTON COUNTY,0,1665944.59,0,-85.55612,3
WASHINGTON COUNTY,0,103849.35,0,-85.55612,3
WASHINGTON COUNTY,0,1414132.51,0,-85.554092,1
WASHINGTON COUNTY,0,202580.84,0,-85.554092,1
WASHINGTON COUNTY,0,595330.08,0,-85.554092,1
WASHINGTON COUNTY,0,967003.93,0,-85.554092,1
WASHINGTON COUNTY,0,187134.12,0,-85.554092,1
WASHINGTON COUNTY,0,997060.68,0,-85.54992,1
WASHINGTON COUNTY,0,7506.16,0,-85.554092,1
WASHINGTON COUNTY,0,59617.82,0,-85.554092,1
WASHINGTON COUNTY,0,324271.44,0,-85.711325,3
WASHINGTON COUNTY,0,126611.06,0,-85.55105,1
WASHINGTON COUNTY,0,208957.1,0,-85.55105,1
WASHINGTON COUNTY,0,1400291.44,0,-85.55799,1
WASHINGTON COUNTY,0,580.31,0,-85.55799,1
WASHINGTON COUNTY,0,554537.3,0,-85.53854,1
WASHINGTON COUNTY,0,721814.03,0,-85.55257,1
WASHINGTON COUNTY,0,87611.72,0,-85.537338,1
WASHINGTON COUNTY,0,29776.22,0,-85.533264,1
WASHINGTON COUNTY,0,33315.14,0,-85.543556,1
WASHINGTON COUNTY,0,26643.11,0,-85.536797,1
WASHINGTON COUNTY,0,19808.41,0,-85.5291,1
WASHINGTON COUNTY,0,1118278.82,0,-85.55243,1
WASHINGTON COUNTY,0,23087.69,0,-85.53735,1
WASHINGTON COUNTY,0,36100.76,0,-85.5423,1
WASHINGTON COUNTY,0,87476.82,0,-85.54454,4
CALHOUN COUNTY,0,1753316.52,0,-85.182915,4
CALHOUN COUNTY,0,473648.32,0,-85.182915,4
CALHOUN COUNTY,0,397742.82,0,-85.182915,4
CALHOUN COUNTY,0,1487.22,0,-85.182915,4
CALHOUN COUNTY,0,444412.94,0,-85.182915,4
CALHOUN COUNTY,0,646712.91,0,-85.182915,4
CALHOUN COUNTY,0,54889.15,0,-85.182922,4
JACKSON COUNTY,0,37137.6,0,-85.37631,3
JACKSON COUNTY,0,4663.86,0,-85.424025,3
JACKSON COUNTY,0,113076.24,0,-85.408844,1
JACKSON COUNTY,0,41672.46,0,-85.182945,4
JACKSON COUNTY,0,521971.06,0,-85.366722,1
JACKSON COUNTY,0,47735.08,0,-85.366722,1
JACKSON COUNTY,0,2111524.93,0,-85.37401,1
JACKSON COUNTY,0,7579852.45,0,-85.37401,1
JACKSON COUNTY,0,35387.51,0,-85.37401,1
JACKSON COUNTY,0,1973377.51,0,-85.375298,3
JACKSON COUNTY,0,176421.87,0,-85.376175,1
JACKSON COUNTY,0,148127.73,0,-85.364342,1
JACKSON COUNTY,0,12372.56,0,-85.38063,1
JACKSON COUNTY,0,13310.68,0,-85.37851,3
JACKSON COUNTY,0,6962.66,0,-85.369835,3
JACKSON COUNTY,0,8403.51,0,-85.390648,1
WALTON COUNTY,0,94930.03,0,-86.148354,1
WALTON COUNTY,0,1345944.39,0,-86.1957,4
WALTON COUNTY,0,661340.86,0,-86.358915,3
WALTON COUNTY,0,929871.88,0,-86.114799,1
WALTON COUNTY,0,473673.26,0,-86.149788,1
WALTON COUNTY,0,342906.64,0,-86.149788,1
WALTON COUNTY,0,231978.57,0,-86.121056,1
WALTON COUNTY,0,581928.55,0,-86.10746,1
WALTON COUNTY,0,118222.93,0,-86.10746,1
WALTON COUNTY,0,292044.73,0,-86.10746,1
WALTON COUNTY,0,67043.33,0,-86.10746,1
WALTON COUNTY,0,84103.17,0,-86.129242,1
WALTON COUNTY,0,45043.25,0,-86.12782,4
WALTON COUNTY,0,13351.3,0,-86.11673,1
WALTON COUNTY,0,10235.69,0,-86.10746,1
WALTON COUNTY,0,30448.35,0,-86.10746,1
WALTON COUNTY,0,12625.37,0,-86.10746,1
WALTON COUNTY,0,51489.5,0,-86.10746,1
WALTON COUNTY,0,30016.18,0,-86.10746,1
WALTON COUNTY,0,66786.74,0,-86.10746,1
WALTON COUNTY,0,104890.76,0,-86.136825,3
WALTON COUNTY,0,91472.94,0,-86.11138,1
WALTON COUNTY,0,926901.38,0,-86.09404,3
WALTON COUNTY,0,215753.26,0,-86.10402,1
WALTON COUNTY,0,3061764.34,0,-86.10839,3
WALTON COUNTY,0,132241.7,0,-86.213806,1
WALTON COUNTY,0,1449444.44,0,-86.09481,1
WALTON COUNTY,0,112696.49,0,-86.110985,4
WALTON COUNTY,0,74648.37,0,-86.109413,3
WALTON COUNTY,0,38708.64,0,-86.09538,1
WALTON COUNTY,0,10170000,0,-86.12604,1
WALTON COUNTY,0,12678.34,0,-86.12604,1
WALTON COUNTY,0,73551.15,0,-86.12604,1
WALTON COUNTY,0,620981.13,0,-86.12604,1
WALTON COUNTY,0,2544366.96,0,-86.12604,1
WALTON COUNTY,0,80535.73,0,-86.12604,1
WALTON COUNTY,0,15935.03,0,-86.12604,1
WALTON COUNTY,0,21851.64,0,-86.12604,1
WALTON COUNTY,0,1650.63,0,-86.12604,1
WALTON COUNTY,0,18720000,0,-86.12604,1
WALTON COUNTY,0,51251.22,0,-86.12569,1
WALTON COUNTY,0,3002.11,0,-86.12569,1
WALTON COUNTY,0,75232.11,0,-86.12569,1
WALTON COUNTY,0,54266.29,0,-86.12569,1
WALTON COUNTY,0,54921.83,0,-86.12569,1
WALTON COUNTY,0,493915.78,0,-86.1281,1
WALTON COUNTY,0,56061.66,0,-86.1281,1
WALTON COUNTY,0,50126.34,0,-86.1281,1
WALTON COUNTY,0,73132.94,0,-86.1281,1
WALTON COUNTY,0,74805.53,0,-86.1281,1
WALTON COUNTY,0,79588.14,0,-86.1281,1
WALTON COUNTY,0,9316.43,0,-86.1281,1
WALTON COUNTY,0,97767.25,0,-86.1281,1
WALTON COUNTY,0,9789.24,0,-86.127747,1
WALTON COUNTY,0,11892.01,0,-86.127747,1
WALTON COUNTY,0,348129.42,0,-86.127747,1
WALTON COUNTY,0,1401206.68,0,-86.124062,1
WALTON COUNTY,0,235735.74,0,-86.11496,1
